lat,long,sqft,parking,mean_district_income,bedrooms_bg,bedrooms_ag,bathrooms,final_price,type_Att/Row/Twnhouse,type_Co-Op Apt,type_Co-Ownership Apt,type_Comm Element Condo,type_Condo Apt,type_Condo Townhouse,type_Detached,type_Link,type_Plex,type_Semi-Detached,type_Store W/Apt/Offc,neighbourhood,geometry,dist_nearest_park
43.6460058,-79.38990849999998,650.0,0,70600,1,1,1,545000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.38990849999998 43.6460058),206.66
43.6460058,-79.38990849999998,950.0,1,70600,0,3,2,975000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.38990849999998 43.6460058),206.66
43.6460058,-79.38990849999998,550.0,0,70600,1,1,1,600000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.38990849999998 43.6460058),206.66
43.6460058,-79.38990849999998,250.0,0,70600,0,0,1,470000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.38990849999998 43.6460058),206.66
43.6460936,-79.3939515,1100.0,1,70600,1,2,2,1150000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.3939515 43.6460936),223.59
43.6460936,-79.3939515,650.0,0,70600,0,1,1,615000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.3939515 43.6460936),223.59
43.6460936,-79.3939515,650.0,0,70600,0,1,1,630000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.3939515 43.6460936),223.59
43.6460936,-79.3939515,750.0,1,70600,0,2,2,758000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.3939515 43.6460936),223.59
43.6460936,-79.3939515,750.0,1,70600,1,1,2,868000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.3939515 43.6460936),223.59
43.6460936,-79.3939515,1700.0,2,70600,0,3,3,2240000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.3939515 43.6460936),223.59
43.6460936,-79.3939515,550.0,0,70600,1,1,1,608000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.3939515 43.6460936),223.59
43.6460936,-79.3939515,550.0,0,70600,0,1,1,590000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.3939515 43.6460936),223.59
43.64618839999999,-79.39723579999998,650.0,1,70600,0,1,1,599000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.39723579999998 43.64618839999999),148.93
43.64618839999999,-79.39723579999998,750.0,1,70600,1,1,1,692000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.39723579999998 43.64618839999999),148.93
43.64618839999999,-79.39723579999998,550.0,0,70600,0,1,1,510000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.39723579999998 43.64618839999999),148.93
43.64618839999999,-79.39723579999998,650.0,1,70600,1,1,1,605000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.39723579999998 43.64618839999999),148.93
43.64618839999999,-79.39723579999998,1100.0,1,70600,0,2,2,1115000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.39723579999998 43.64618839999999),148.93
43.64618839999999,-79.39723579999998,250.0,1,70600,0,0,1,476000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.39723579999998 43.64618839999999),148.93
43.64618839999999,-79.39723579999998,750.0,1,70600,1,1,1,680000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.39723579999998 43.64618839999999),148.93
43.6419664,-79.38173959999997,750.0,1,70600,1,2,2,849800,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.38173959999997 43.6419664),212.98
43.6419664,-79.38173959999997,250.0,0,70600,0,0,1,489500,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.38173959999997 43.6419664),212.98
43.6419664,-79.38173959999997,550.0,0,70600,0,1,1,577000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.38173959999997 43.6419664),212.98
43.6419664,-79.38173959999997,250.0,0,70600,0,0,1,465000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.38173959999997 43.6419664),212.98
43.6419664,-79.38173959999997,1100.0,1,70600,1,3,2,932000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.38173959999997 43.6419664),212.98
43.6419664,-79.38173959999997,1100.0,1,70600,1,3,2,957400,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.38173959999997 43.6419664),212.98
43.6419664,-79.38173959999997,750.0,1,70600,0,2,2,769000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.38173959999997 43.6419664),212.98
43.6419664,-79.38173959999997,1100.0,1,70600,0,3,2,982000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.38173959999997 43.6419664),212.98
43.6419664,-79.38173959999997,550.0,0,70600,0,1,1,570000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.38173959999997 43.6419664),212.98
43.6419664,-79.38173959999997,750.0,1,70600,1,2,2,803000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.38173959999997 43.6419664),212.98
43.6419664,-79.38173959999997,550.0,0,70600,1,1,1,575500,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.38173959999997 43.6419664),212.98
43.6419664,-79.38173959999997,750.0,1,70600,1,2,2,744900,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.38173959999997 43.6419664),212.98
43.6419664,-79.38173959999997,550.0,0,70600,1,1,1,560000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.38173959999997 43.6419664),212.98
43.6422382,-79.3835757,850.0,1,70600,0,2,2,830000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.38357569999999 43.6422382),127.69
43.642278399999995,-79.3827611,750.0,1,70600,1,1,1,789900,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.3827611 43.6422784),188.9
43.642278399999995,-79.3827611,550.0,2,70600,1,1,1,635000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.3827611 43.6422784),188.9
43.642278399999995,-79.3827611,550.0,0,70600,0,1,1,590000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.3827611 43.6422784),188.9
43.642278399999995,-79.3827611,650.0,1,70600,1,1,1,645000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.3827611 43.6422784),188.9
43.642278399999995,-79.3827611,850.0,1,70600,0,2,2,830000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.3827611 43.6422784),188.9
43.642278399999995,-79.3827611,750.0,1,70600,1,1,1,740000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.3827611 43.6422784),188.9
43.642278399999995,-79.3827611,950.0,1,70600,0,2,2,820950,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.3827611 43.6422784),188.9
43.642278399999995,-79.3827611,950.0,1,70600,0,2,2,850000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.3827611 43.6422784),188.9
43.6424036,-79.38597159999998,2250.0,1,70600,0,4,3,990000,0,0,0,0,0,0,1,0,0,0,0,Waterfront Communities-The Island,POINT (-79.38597159999998 43.6424036),95.54
43.6428614,-79.380732,750.0,1,70600,0,2,2,775000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.38073199999999 43.6428614),261.04
43.6428614,-79.380732,250.0,0,70600,0,1,1,608000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.38073199999999 43.6428614),261.04
43.6428614,-79.380732,250.0,0,70600,0,1,1,595000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.38073199999999 43.6428614),261.04
43.6428614,-79.380732,1100.0,1,70600,1,2,2,980000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.38073199999999 43.6428614),261.04
43.6428614,-79.380732,250.0,0,70600,0,0,1,500000,0,0,0,1,0,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.38073199999999 43.6428614),261.04
43.6428614,-79.380732,250.0,0,70600,0,1,1,563000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.38073199999999 43.6428614),261.04
43.6428614,-79.380732,750.0,1,70600,0,2,2,800000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.38073199999999 43.6428614),261.04
43.6428614,-79.380732,1300.0,1,70600,0,2,2,1175000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.38073199999999 43.6428614),261.04
43.6428614,-79.380732,650.0,1,70600,1,1,1,705000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.38073199999999 43.6428614),261.04
43.6428614,-79.380732,750.0,1,70600,1,2,2,770000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.38073199999999 43.6428614),261.04
43.6428614,-79.380732,750.0,1,70600,0,2,2,775000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.38073199999999 43.6428614),261.04
43.6428849,-79.3806168,1300.0,1,70600,1,2,2,1185000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.3806168 43.6428849),261.34
43.6428849,-79.3806168,550.0,0,70600,1,1,1,662000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.3806168 43.6428849),261.34
43.6428849,-79.3806168,250.0,0,70600,0,1,1,548000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.3806168 43.6428849),261.34
43.6428849,-79.3806168,650.0,1,70600,1,1,1,720000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.3806168 43.6428849),261.34
43.64451500000001,-79.3891859,250.0,0,70600,0,1,1,545000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.3891859 43.64451500000001),124.13
43.64451500000001,-79.3891859,550.0,0,70600,0,1,1,552000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.3891859 43.64451500000001),124.13
43.645266,-79.38712120000002,1500.0,1,70600,0,2,2,2025000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.38712120000002 43.645266),64.36
43.645266,-79.38712120000002,1500.0,1,70600,0,2,2,2040000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.38712120000002 43.645266),64.36
43.645266,-79.38712120000002,1500.0,1,70600,0,2,2,1950000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.38712120000002 43.645266),64.36
43.645266,-79.38712120000002,1500.0,1,70600,0,1,2,1875000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.38712120000002 43.645266),64.36
43.6475242,-79.38733470000003,250.0,0,70600,0,0,1,446500,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.38733470000003 43.6475242),128.83
43.6475242,-79.38733470000003,950.0,1,70600,0,2,2,1025000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.38733470000003 43.6475242),128.83
43.6475242,-79.38733470000003,650.0,0,70600,1,1,1,700000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.38733470000003 43.6475242),128.83
43.6475242,-79.38733470000003,950.0,1,70600,0,2,2,1055000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.38733470000003 43.6475242),128.83
43.6475242,-79.38733470000003,950.0,1,70600,0,2,2,1190000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.38733470000003 43.6475242),128.83
43.6475242,-79.38733470000003,650.0,0,70600,1,1,1,849000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.38733470000003 43.6475242),128.83
43.6475242,-79.38733470000003,650.0,0,70600,1,1,1,699900,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.38733470000003 43.6475242),128.83
43.6475242,-79.38733470000003,2374.0,1,70600,1,2,3,3250000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.38733470000003 43.6475242),128.83
43.6487831,-79.3880423,250.0,0,70600,0,1,1,473000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.3880423 43.6487831),258.14
43.6487831,-79.3880423,650.0,1,70600,1,1,1,600000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.3880423 43.6487831),258.14
43.6487831,-79.3880423,1100.0,1,70600,1,1,2,925000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.3880423 43.6487831),258.14
43.6487831,-79.3880423,650.0,2,70600,0,1,2,690000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.3880423 43.6487831),258.14
43.6487831,-79.3880423,750.0,1,70600,0,2,2,788000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.3880423 43.6487831),258.14
43.6487831,-79.3880423,1100.0,1,70600,0,2,2,870000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.3880423 43.6487831),258.14
43.644408399999996,-79.37656170000002,750.0,1,70600,1,1,2,645000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.37656170000002 43.6444084),421.82
43.644408399999996,-79.37656170000002,650.0,1,70600,0,1,1,580000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.37656170000002 43.6444084),421.82
43.644408399999996,-79.37656170000002,650.0,1,70600,0,1,1,572000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.37656170000002 43.6444084),421.82
43.644408399999996,-79.37656170000002,550.0,0,70600,0,1,1,511000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.37656170000002 43.6444084),421.82
43.644408399999996,-79.37656170000002,750.0,1,70600,1,1,2,599000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.37656170000002 43.6444084),421.82
43.644408399999996,-79.37656170000002,550.0,1,70600,0,1,1,550000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.37656170000002 43.6444084),421.82
43.644408399999996,-79.37656170000002,650.0,1,70600,0,1,1,560000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.37656170000002 43.6444084),421.82
43.644408399999996,-79.37656170000002,250.0,0,70600,0,0,1,423000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.37656170000002 43.6444084),421.82
43.644408399999996,-79.37656170000002,850.0,1,70600,1,1,2,665000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.37656170000002 43.6444084),421.82
43.644408399999996,-79.37656170000002,750.0,1,70600,1,1,2,642000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.37656170000002 43.6444084),421.82
43.644408399999996,-79.37656170000002,550.0,1,70600,0,1,1,560000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.37656170000002 43.6444084),421.82
43.644683,-79.3640874,1100.0,1,70600,1,2,2,1041888,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.3640874 43.644683),75.25
43.6450775,-79.3643417,950.0,1,70600,0,2,2,900000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.3643417 43.6450775),55.06
43.6450775,-79.3643417,750.0,0,70600,1,1,1,656900,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.3643417 43.6450775),55.06
43.6450775,-79.3643417,650.0,1,70600,1,1,1,720088,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.3643417 43.6450775),55.06
43.6450775,-79.3643417,550.0,0,70600,0,1,1,554000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.3643417 43.6450775),55.06
43.6450775,-79.3643417,550.0,0,70600,0,1,1,550000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.3643417 43.6450775),55.06
43.6450775,-79.3643417,550.0,0,70600,0,1,1,590000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.3643417 43.6450775),55.06
43.64580910000001,-79.37568189999998,550.0,0,70600,0,1,1,568200,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.37568189999998 43.64580910000001),259.82
43.64580910000001,-79.37568189999998,850.0,1,70600,0,2,2,799999,0,0,0,1,0,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.37568189999998 43.64580910000001),259.82
43.64580910000001,-79.37568189999998,950.0,1,70600,0,2,2,846000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.37568189999998 43.64580910000001),259.82
43.64580910000001,-79.37568189999998,650.0,1,70600,1,1,1,700000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.37568189999998 43.64580910000001),259.82
43.64580910000001,-79.37568189999998,650.0,0,70600,1,1,1,675000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.37568189999998 43.64580910000001),259.82
43.64580910000001,-79.37568189999998,650.0,0,70600,1,1,1,655000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.37568189999998 43.64580910000001),259.82
43.64580910000001,-79.37568189999998,850.0,1,70600,0,2,2,828000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.37568189999998 43.64580910000001),259.82
43.64580910000001,-79.37568189999998,650.0,0,70600,1,1,1,630000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.37568189999998 43.64580910000001),259.82
43.64580910000001,-79.37568189999998,650.0,0,70600,1,1,1,675000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.37568189999998 43.64580910000001),259.82
43.64580910000001,-79.37568189999998,750.0,0,70600,1,1,1,680000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.37568189999998 43.64580910000001),259.82
43.64608370000001,-79.36501179999998,250.0,0,70600,0,1,1,520000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.36501179999998 43.64608370000001),137.5
43.64608370000001,-79.36501179999998,550.0,0,70600,0,1,1,523000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.36501179999998 43.64608370000001),137.5
43.64608370000001,-79.36501179999998,650.0,0,70600,1,1,1,650000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.36501179999998 43.64608370000001),137.5
43.64608370000001,-79.36501179999998,550.0,0,70600,0,1,1,585000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.36501179999998 43.64608370000001),137.5
43.64608370000001,-79.36501179999998,650.0,0,70600,1,1,1,640000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.36501179999998 43.64608370000001),137.5
43.6460983,-79.37605490000001,650.0,0,70600,0,1,1,680000,0,0,0,1,0,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.37605490000001 43.6460983),234.18
43.6460983,-79.37605490000001,650.0,0,70600,1,1,1,682000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.37605490000001 43.6460983),234.18
43.6460983,-79.37605490000001,650.0,1,70600,1,1,1,708000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.37605490000001 43.6460983),234.18
43.6460983,-79.37605490000001,650.0,0,70600,1,1,1,615000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.37605490000001 43.6460983),234.18
43.6460983,-79.37605490000001,550.0,0,70600,0,1,1,570000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.37605490000001 43.6460983),234.18
43.6460983,-79.37605490000001,650.0,1,70600,1,1,1,728000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.37605490000001 43.6460983),234.18
43.6460983,-79.37605490000001,650.0,1,70600,0,1,1,701000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.37605490000001 43.6460983),234.18
43.6460983,-79.37605490000001,550.0,1,70600,0,1,1,590000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.37605490000001 43.6460983),234.18
43.6460983,-79.37605490000001,550.0,0,70600,0,1,1,609000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.37605490000001 43.6460983),234.18
43.6460983,-79.37605490000001,950.0,1,70600,0,2,2,909900,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.37605490000001 43.6460983),234.18
43.6460983,-79.37605490000001,1100.0,1,70600,0,2,2,1072000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.37605490000001 43.6460983),234.18
43.6460983,-79.37605490000001,850.0,1,70600,0,2,2,800000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.37605490000001 43.6460983),234.18
43.6460983,-79.37605490000001,750.0,1,70600,0,2,2,918000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.37605490000001 43.6460983),234.18
43.6460983,-79.37605490000001,550.0,0,70600,0,1,1,535000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.37605490000001 43.6460983),234.18
43.6460983,-79.37605490000001,1100.0,2,70600,0,2,2,1098000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.37605490000001 43.6460983),234.18
43.6460983,-79.37605490000001,1100.0,1,70600,1,2,2,1052500,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.37605490000001 43.6460983),234.18
43.6460983,-79.37605490000001,750.0,1,70600,0,2,2,848000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.37605490000001 43.6460983),234.18
43.6460983,-79.37605490000001,650.0,1,70600,1,1,1,736000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.37605490000001 43.6460983),234.18
43.6460983,-79.37605490000001,950.0,1,70600,0,2,2,915000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.37605490000001 43.6460983),234.18
43.6460983,-79.37605490000001,550.0,0,70600,0,1,1,621000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.37605490000001 43.6460983),234.18
43.6460983,-79.37605490000001,650.0,0,70600,1,1,1,625000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.37605490000001 43.6460983),234.18
43.6460983,-79.37605490000001,1700.0,1,70600,1,2,2,1680000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.37605490000001 43.6460983),234.18
43.6460983,-79.37605490000001,650.0,0,70600,1,1,1,630000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.37605490000001 43.6460983),234.18
43.6460991,-79.36513620000002,850.0,0,70600,0,2,2,750000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.36513620000002 43.6460991),140.05
43.6460991,-79.36513620000002,650.0,0,70600,0,1,1,600000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.36513620000002 43.6460991),140.05
43.6460991,-79.36513620000002,250.0,0,70600,0,1,1,519000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.36513620000002 43.6460991),140.05
43.6460991,-79.36513620000002,850.0,1,70600,0,2,2,710000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.36513620000002 43.6460991),140.05
43.6460991,-79.36513620000002,650.0,0,70600,0,1,1,580000,0,0,0,1,0,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.36513620000002 43.6460991),140.05
43.6460991,-79.36513620000002,550.0,0,70600,0,1,1,549000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.36513620000002 43.6460991),140.05
43.6460991,-79.36513620000002,550.0,0,70600,0,1,1,537500,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.36513620000002 43.6460991),140.05
43.646188,-79.374978,750.0,0,70600,0,1,1,630000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.374978 43.646188),214.78
43.646188,-79.374978,850.0,0,70600,0,1,1,628000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.374978 43.646188),214.78
43.646188,-79.374978,750.0,0,70600,0,1,1,569000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.374978 43.646188),214.78
43.646188,-79.374978,650.0,0,70600,0,1,1,538000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.374978 43.646188),214.78
43.646188,-79.374978,650.0,0,70600,0,1,1,526000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.374978 43.646188),214.78
43.646188,-79.374978,850.0,0,70600,1,1,1,678000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.374978 43.646188),214.78
43.646188,-79.374978,650.0,0,70600,0,1,1,541000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.374978 43.646188),214.78
43.6432542,-79.3924143,550.0,0,70600,0,1,1,482000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.3924143 43.6432542),146.25
43.6432542,-79.3924143,750.0,1,70600,0,2,1,760000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.3924143 43.6432542),146.25
43.6432542,-79.3924143,550.0,0,70600,0,1,1,552000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.3924143 43.6432542),146.25
43.6432542,-79.3924143,850.0,1,70600,0,2,2,790000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.3924143 43.6432542),146.25
43.6432542,-79.3924143,650.0,0,70600,0,1,1,570000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-79.3924143 43.6432542),146.25
