Long,Lat,OGF_ID,ENGLISH_NAME,ADDRESS_LINE_1,ADDRESS_LINE_2,ADDRESS_DESCRIPTOR,COMMUNITY,POSTAL_CODE,OBJECTID
-79.47298121590259,43.6908714875119,127904853,The Medicine Shoppe,2600 Eglinton Avenue West, , ,Toronto,M6M1T5,760295
-79.3126116741033,43.7971282135781,127904869,Trillium Pharmacy,3443 Finch Avenue East, , ,Toronto,M1W2S1,760311
-79.41438530440601,43.772223504489205,127904872,One Pharmacy,5292 Yonge Street, , ,Toronto,M2N5P9,760314
-79.4512356068135,43.6664698842431,127904873,Symington Drugs,333 Symington Avenue, , ,Toronto,M6P3X1,760315
-79.45543381065329,43.694800889017294,127904877,Eglinton Medical Pharmacy,2010 Eglinton Avenue West, , ,Toronto,M6E2K3,760319
-79.48926891433699,43.614260073308294,127904882,Lakeside Pharmacy,2438 Lakeshore Boulevard West, , ,Toronto,M8V1C4,760324
-79.3661380837782,43.7131212963781,127904886,Suomi-Koti Nursing Home,795 Eglinton Avenue East, , ,Toronto,M4G4E4,760328
-79.47627701843871,43.7076620903017,127904890,North Park Medical Pharmacy,2355 Keele Street,Unit D2, ,Toronto,M6M4A1,760332
-79.40829499240859,43.65840618482161,127905149,St George Drug Mart,567 Bathurst Street, , ,Toronto,M5S2P8,760342
-79.419705702921,43.7362763979478,127905150,Shoppers Drug Mart #1510,2047 Avenue Road, , ,Toronto,M5M4A7,760343
-79.41526029860259,43.7034646924041,127905152,Shoppers Drug Mart,550 Eglinton Avenue West, , ,Toronto,M5N1B6,760345
-79.3727344802566,43.649203384854204,127905158,Metro Pharmacy #562,80 Front Street East, , ,Toronto,M5E1T4,760351
-79.40590419030309,43.6431407822518,127905168,Shoppers Drug Mart #1288,761 King Street West, , ,Toronto,M5V1N4,760360
-79.3677632911623,43.7907863099063,127905178,Finch-Leslie Pharmacy,149 Ravel Road,Unit C, ,Toronto,M2H1T1,760370
-79.3777053878963,43.7179498966879,127905186,Lmc Pharmacy - Diabetes Source,1929 Bayview Avenue,Unit 107, ,Toronto,M4G3E8,760378
-79.59987795896971,43.7202950867455,127905190,Woodbine Pharmacy,500 Rexdale Boulevard,A002a-500, ,Toronto,M9W6K5,760382
-79.3026168661854,43.743630004672,127905191,Main Drug Mart,1865 Lawrence Avenue East, , ,Toronto,M1R2Y3,760383
-79.5036677269378,43.7049903885575,127905201,Anne Pharmacy,1749 Jane Street,Unit 2, ,Toronto,M9N2S5,760393
-79.3763416817237,43.65280378531939,127905205,Main Drug Mart,61 Queen Street East, , ,Toronto,M5C2T2,760397
-79.2805608610145,43.7648972094207,127905207,Fairlane Drug Mart,1415 Kennedy Road,Unit 16, ,Toronto,M1P2L6,760399
-79.3851701857904,43.6670215874068,127905215,Preventmed Management Corp,615 Yonge Street,6th Floor, ,Toronto,M4Y1Z5,760408
-79.4127066935392,43.6552647840654,127905221,St. Michael's Drug Mart,565 College Street, , ,Toronto,M6G1B2,760414
-79.2882396567436,43.6885027956668,127905224,Loblaw Pharmacy #1021,50 Musgrave Street, , ,Toronto,M4E3W2,760417
-79.2515490465388,43.7057227003858,127905484,Kingston Pharmacy,2265 Kingston Road, , ,Toronto,M1N1T8,760430
-79.30579886608491,43.730956502302796,127905487,Main Drug Mart,1646 Victoria Park Avenue,Unit 7, ,Toronto,M1R1P7,760433
-79.4240648070144,43.766787803087304,127905500,Trillium Specialty Pharmacy,5 Park Home Avenue,#130, ,Toronto,M2N6L4,760446
-79.25982705174751,43.7348994051223,127905505,Mid-Eg Pharmacy,2480 Eglinton Avenue East,Unit 10, ,Toronto,M1K2R4,760451
-79.31354667081641,43.7565500064295,127905523,Metro Pharmacy #575,15 Ellesmere Road, , ,Toronto,M1R4B7,760469
-79.42156839794809,43.6732320868079,127905528,Castleview Wychwood Towers,351 Christie Street, , ,Toronto,M6G3C2,760474
-79.2779652547608,43.703278198735596,127905530,Warden Woods Pharmacy,99 Firvalley Court, , ,Toronto,M1L1P2,760476
-79.5141474262824,43.6598074801474,127905533,Kingsway Pharmacy,4242 Dundas Street West, , ,Toronto,M8X1Y6,760479
-79.4293784972936,43.6375141801744,127905535,Norwood Nursing Home,122 Tyndall Avenue, , ,Toronto,M6K2E2,760481
-79.42448250132949,43.7010236915475,127905537,Specialty Rx,801 Eglinton Avenue West, , ,Toronto,M5N1E3,760483
-79.28699896652459,43.8039907159675,127905547,Finch Midland Pharmacy,4190 Finch Avenue East, , ,Toronto,M1S4T7,760493
-79.3966200867898,43.6368543815778,127905549,Lakefront Medical Pharmacy,550 Queens Quay West,Unit 14, ,Toronto,M5V3M8,760495
-79.56271473955229,43.6348381735035,127905553,Glencade Pharmacy,290 The West Mall, , ,Toronto,M9C1C6,760499
-79.3750945829382,43.67113828859671,127905558,Howard Pharmacy,25 Howard Street, , ,Toronto,M4X1J6,760504
-79.3903461877318,43.6703171877453,127905561,Bay Street Pharmacy,1240 Bay Street,9th Floor, ,Toronto,M5R2A7,760507
-79.24033725078908,43.794713916506005,127905565,Shoppers Drug Mart #1381,1780 Markham Road,Unit A, ,Toronto,M1B2W2,760511
-79.2964205611819,43.7092814989353,127905568,Main Drug Mart,1180 Victoria Park Avenue, , ,Toronto,M4B2K4,760514
-79.4834598227506,43.730479093964206,127905573,Downsview Park Pharmacy,2830 Keele Street,Unit 100, ,Toronto,M3M3E5,760519
-79.51584363535959,43.7561470969464,127905843,Shoppers Drug Mart#840,3975 Jane Street, , ,Toronto,M3N2K1,760533
-79.4403770026943,43.659022183440506,127905845,Ultra-Bloor Phamacy,1254 Bloor Street, , ,Toronto,M6H1N5,760535
-79.3326131727854,43.7098213973539,127905846,Overlea Pharmacy,10 Gateway Boulevard,Suite R165, ,Toronto,M3C1A3,760536
-79.4673782176496,43.7308123947719,127905850,Lefko Pharmasave,842 Wilson Avenue, , ,Toronto,M3K1E5,760540
-79.47657501170299,43.6302889767138,127905856,Medicine Cabinet,2081 Lake Shore Boulevard West, , ,Toronto,M8V3Z4,760546
-79.4350566010624,43.6597569838165,127905859,Shoppers Drug Mart #976,1125 Bloor Street West, , ,Toronto,L4Y2N6,760549
-79.23606614458609,43.739792207079105,127905865,Noble Ida Pharmacy,2934 Eglinton Avenue East, , ,Toronto,M1J2E4,760555
-79.2881968569983,43.69155829620521,127905867,Genix Pharmacy,3094 Danforth Avenue, , ,Toronto,M1L1B1,760557
-79.375009785882,43.704867594518994,127905869,Sobeys Pharmacy,1550 Bayview Avenue, , ,Toronto,L4G7T1,760559
-79.2305937415625,43.725284604787,127905873,Shoppers Drug Mart#811,2999 Kingston Road, , ,Toronto,M1M1P1,760563
-79.3245821776145,43.7935817124018,127905877,Pharmore Pharmacy,2543 Pharmacy Avenue, , ,Toronto,M1W1H9,760567
-79.4120948033595,43.768666703973295,127905878,Loblaw Pharmacy 1010,5095 Yonge Street, , ,Toronto,M2N6Z4,760568
-79.4639943166373,43.7315715950624,127905879,Nhatrang Drug Mart Inc.,736 Wilson Avenue, , ,Toronto,M3K1E4,760569
-79.390791288045,43.67226288806621,127905882,Unidrugs,1300 Bay Street, , ,Toronto,M5R3K8,760572
-79.3956638879528,43.6535517845551,127905884,99 Pharmacy,436 Dundas Street West, , ,Toronto,M5T1G6,760574
-79.42372039769059,43.66252048482799,127905885,Ossington Medical Gardens,836 Bloor Street West, , ,Toronto,M6G1M2,760575
-79.308627571105,43.777615010347205,127905896,Warden Medical Pharmacy,3321 Sheppard Avenue East, , ,Toronto,M1T3K2,760586
-79.2679737572845,43.768209310584,127905898,Midland Pharmacy,1207 Ellesmere Road, , ,Toronto,M1P2X4,760588
-79.2945281638389,43.7463214055185,127905900,Pharmasave #786,2050 Lawrence Avenue East, , ,Toronto,M1R2Z6,760590
-79.4011344954363,43.7186542957233,127905911,Glengrove Pharmacy,2760 Yonge Street, , ,Toronto,M4N2J2,760601
-79.44905060869459,43.695675189467494,127905912,Ayda Pharmacy,1801 Eglinton Avenue West, , ,Toronto,M6E2H8,760602
-79.52077983802879,43.7684555988689,127905914,Jane Shoreham Pharmacy,4640 Jane Street,Unit 101, ,Toronto,M3N2K5,760604
-79.34149507127641,43.6604316882732,127905917,Woodgreen Discount Pharmacy,909 Queen Street East, , ,Toronto,M4M1J4,760607
-79.4358631081175,43.7367278972752,127905921,Medishop Pharmacy,343 Wilson Avenue, , ,Toronto,M3H1T1,760611
-79.3788930833278,43.6617909867795,127905924,Main Drug Mart,399 Church Street, , ,Toronto,M5B2J6,760614
-79.57465494939049,43.7029665848906,127905932,Sobey's Pharmacy #7271 Ltc,124 Belfield Road,Unit 2, ,Toronto,M9W1G1,760622
-79.3146471747875,43.797509513550395,127906202,Finch-Warden Pharmacy,3430 Finch Avenue East, , ,Toronto,M1W2R5,760638
-79.5569196428565,43.6930355839791,127906203,Lmc Pharmacy Etobicoke,1723 Kipling Avenue,Unit 2B, ,Toronto,M9R4E1,760639
-79.57395255150341,43.729273889529296,127906206,Kipling Heights Pharmacy,2291 Kipling Avenue,Unit 112, ,Toronto,M9W4L6,760642
-79.5944931591555,43.741675090738404,127906210,Albion Martingrove Pharmacy,1625 Albion Road, , ,Toronto,M9V5H8,760646
-79.2984112622245,43.713906299654596,127906214,Victoria Park Pharmacy,1314 Victoria Park Avenue, , ,Toronto,M4B2L4,760650
-79.35769437794121,43.677446390510596,127906215,Erindale Medical Pharmacy,Erindale Avenue, , ,Toronto,L5C1M6,760651
-79.6022410610212,43.734887389188394,127906222,Westmore Pharmacy,6620 Finch Avenue West, , ,Toronto,M9V5H7,760658
-79.5023855260076,43.6991019875854,127906233,The Pharmacy Network.,1575 Jane Street,Unit 7, ,Toronto,M9N2R3,760669
-79.3356327712089,43.680952292148,127906238,Drug Basics Pharmacy,1068 Danforth Avenue, , ,Toronto,M4J1M2,760674
-79.4884921267873,43.757882998526604,127906241,Wal-Mart Pharmacy,3757 Keele Street, , ,Toronto,M3J1N4,760677
-79.290209768034,43.80945241677421,127906244,Health and Beauty Pharmacy,3380 Midland Avenue,Unit 12, ,Toronto,M1V5B5,760680
-79.43843830446309,43.68608968827989,127906247,Oakwood Pharmacy,332 Oakwood Avenue, , ,Toronto,M6E2V9,760683
-79.4295543046194,43.719944094628296,127906252,3m Lawrence Pharmacy,3077 Bathurst Street, , ,Toronto,M6A1Z9,760688
-79.34786968372171,43.77852030868421,127906254,Fairview Pharmacy,5 Fairview Mall Drive, , ,Toronto,M2J2Z1,760690
-79.41412840457859,43.7750956050038,127906256,Metro Pharmacy #540,5383 Yonge Street, , ,Toronto,M2N5R6,760692
-79.3786951827496,43.6559342857602,127906260,Cloud Pharmacy,55 Dundas Street East, , ,Toronto,M5B1C6,760696
-79.44625940699059,43.68646138798161,127906262,Dufferin Medical Pharmacy,2045 Dufferin Street, , ,Toronto,M6E3R4,760698
-79.325741768236,43.6830456929735,127906266,Heritage Pharmacy,1488 Danforth Avenue, , ,Toronto,M4J1N4,760702
-79.2391288502137,43.7925700161865,127906268,Markham Corners Pharmacy,5113 Sheppard Avenue East,Unit 7, ,Toronto,M1S4N8,760704
-79.6037964619601,43.739862489985896,127906271,New Care Pharmacy,56 Westmore Drive, , ,Toronto,M9V1C3,760707
-79.2952326655313,43.762959008401296,127906281,Ellesmere Healthcare Pharmacy,520 Ellesmere Road, , ,Toronto,M1R0B1,760717
-79.3971905883825,43.6529013843701,127906283,On Care Pharmacy,481 Dundas Street West, , ,Toronto,M5T1H1,760719
-79.3362580751901,43.72390639965511,127906541,One Medical Pharmacy,20 Wynford Drive,Unit 120, ,Toronto,M3C1J4,760727
-79.30496246490141,43.720551300516796,127906554,Harmony Hills Care Community,1800 O'Connor Drive,O'connor Court, ,Toronto,M4A1W7,760740
-79.2657289582782,43.787602414084795,127906560,Sheppard Pharmacy,4465 Sheppard Avenue East,Unit 13A, ,Toronto,M1S5H9,760745
-79.29859485944341,43.681600893976096,127906569,Main Street Terrace,77 Main Street, , ,Toronto,M4E2Y6,760754
-79.47577161327291,43.6510067803887,127906571,The Healing Source Pharmacy,2209 Bloor Street, , ,Toronto,M6S1N5,760756
-79.4737283228216,43.7662810006845,127906577,Canadian Add. Treatm. Phcy. Lp,1111 Finch Avenue West,Unit 100, ,Toronto,M3J2E5,760762
-79.50620712532779,43.6776447836458,127906586,Main Drug Mart,265 Scarlett Road, , ,Toronto,M6N4L1,760771
-79.5399211323698,43.6357359747231,127906592,Dundas Kipling Pharmacy,5359 Dundas Street West, , ,Toronto,M9B1B1,760777
-79.34250697230121,43.668420989629496,127906596,Drug Store Pharmacy #4119,449 Carlaw Avenue, , ,Toronto,M4K3H9,760781
-79.3198412762485,43.7952640129163,127906597,Main Drug Mart,3245 Finch Avenue East, , ,Toronto,M1W4C1,760782
-79.3188288760376,43.7965361131859,127906598,Gateway Pharmacy,3268 Finch Avenue East,Unit 5, ,Toronto,M1W3P7,760783
-79.47718711834679,43.7033426895023,127906606,Main Drug Mart,2306 Keele Street, , ,Toronto,M6M3Z8,760792
-79.4720052222866,43.7664487007942,127906614,Duffern-Finch Pharmacy,2 Champagne Drive,Unit C1, ,Toronto,M3J2C5,760800
-79.222998246536,43.8093399198693,127906615,Shoppers Drug Mart #855,1400 Neilson Road, , ,Toronto,M1B0C2,760801
-79.4676787125214,43.6717348844024,127906617,Shoppers Drug Mart #867,620 Keele Street, , ,Toronto,M6N3E2,760803
-79.38956999082059,43.7081763944235,127906622,Mount Pleasant Pharmacy,245 Eglinton Avenue East, , ,Toronto,M4P3B7,760808
-79.39063738502271,43.6384581821369,127906905,Shoppers Drug Mart #1321,390 Queens Quay West, , ,Toronto,M5V3A6,760833
-79.2945511588605,43.689661895578396,127906912,Medimost Pharmacy,2883 Danforth Avenue, , ,Toronto,M4C1M3,760840
-79.3307979711172,43.6974547952683,127906914,Fountain View Care Community,O'Connor Drive,1800 O'connor Dr, ,Toronto,M4A1W7,760842
-79.3080720678617,43.7428793042877,127906915,Newton Pharmacy,1750 Lawrence Avenue East, , ,Toronto,M1R2Y1,760843
-79.44205400319291,43.65861148329039,127906919,Metro Drugs,1290 Bloor Street West, , ,Toronto,M6H1H9,760847
-79.5427838434569,43.7505634947112,127906936,Terrace Square Pharmacy,3424 Weston Road, , ,Toronto,M9M2W1,760864
-79.3706311901667,43.7691988059948,127906937,Roya Boutique Pharmacy,75 Provost Drive, , ,Toronto,M2K0B7,760865
-79.41096189304979,43.656027184280205,127906938,College Centre Pharmacy Ii,528 College Street, , ,Toronto,M6G1A6,760866
-79.61744236557391,43.731596287901105,127906940,Deerwood Creek Care Community,70 Humberline Drive, , ,Toronto,M9W7H3,760868
-79.5654234471665,43.7110632867399,127906946,Shoppers Drug Mart #857,123 Rexdale Boulevard, , ,Toronto,M9W1P1,760874
-79.4392231004014,43.6371626796558,127906951,Chartwell White Eagle Ltc Resi,138 Dowling Avenue, , ,Toronto,M6K3A6,760879
-79.2478902496735,43.754668909140705,127906954,Rockcliffe Care Community,3015 Lawrence Avenue East,Centre- Rockcliffe, ,Toronto,M1P2V7,760882
-79.34545558265,43.7751232082016,127906956,Health Drug Mart,70 Forest Manor Road,Unit 4, ,Toronto,M2J0A9,760884
-79.43623670895579,43.7448494986802,127906971,York Downs Pharmacy,3910 Bathurst Street, , ,Toronto,M3H3N8,760899
-79.2683274590554,43.786998313858604,127906974,Agincourt Drug Mart,2020 Brimley Road, , ,Toronto,M1S4R7,760902
-79.30661206483171,43.7137754992519,127906976,Theodore Pharmacy,1450 O'connor Drive, , ,Toronto,M4B2T8,760904
-79.4260118966667,43.6425896812222,127906979,Health Care Mart,1173 Queen Street West, , ,Toronto,M6J1J4,760907
-79.4720052222866,43.7664487007942,127907240,Jag Extracts Ltd,2 Champagne Drive,Suite B21, ,Toronto,M3J2C5,760918
-79.259008055173,43.77675551249639,127907248,Wal-Mart Pharmacy,300 Borough Drive, , ,Toronto,M1P4P5,760926
-79.24693864950359,43.7561929094519,127907252,The Scarb. HospitalGEN.CAM.OUTP.P,3050 Lawrence Avenue East, , ,Toronto,M1P2V5,760930
-79.33600018234141,43.8057619140026,127907253,Tendercare Living Centre,1020 McNicoll Avenue, , ,Toronto,M1W2J6,760931
-79.350031877969,43.7055419957959,127907260,Mobarak Guardian Pharmacy,28 Overlea Boulevard, , ,Toronto,M4H1B6,760938
-79.51183653260341,43.7395063942214,127907261,Pharma Trust Drug Mart,1935 Sheppard Avenue West, , ,Toronto,M3L1Y8,760939
-79.44669220628941,43.6769530862936,127907287,Clair Gardens Pharmacy,1263 St Clair Avenue West, , ,Toronto,M6E1B8,760964
-79.24956405024841,43.755123609143,127907288,Axis 3000 Medical Pharmacy,3000 Lawrence Avenue East, , ,Toronto,M1P2V1,760965
-79.5721966500604,43.7193357878718,127907296,Community Choice Pharmacy,8 Taber Road,Room 33, ,Toronto,M9W3A4,760973
-79.4461215112033,43.7346075964264,127907297,Wilson-Allen Pharmacy,517 Wilson Avenue, , ,Toronto,M3H1V1,760974
-79.3615598770687,43.6534939861255,127907301,Front St Pharmacy,431 King Street East, , ,Toronto,M5A1L5,760978
-79.3625071875978,43.769488106423,127907302,North York General Hospital,4001 Leslie Street,"Main Floor, Outpatient Pharmacy Dept", ,Toronto,M2K1E1,760979
-79.4820377127842,43.6227964751439,127907324,Shoppers Drug Mart #1421,2206 Lakeshore Boulevard West, , ,Toronto,M8V1A4,761002
-79.39676088757619,43.645291183053395,127907327,Shoppers Drug Mart #1393,500 King Street West, , ,Toronto,M5V1L9,761005
-79.2655087528906,43.7272596035195,127907330,Shop Rite Pharmacy,685 Kennedy Road, , ,Toronto,M1K2B8,761008
-79.47645271345459,43.6506063802867,127907333,Shoppers Drug Mart #989,2223 Bloor Street West, , ,Toronto,M6S1N7,761011
-79.39974148800421,43.639346581871,127907589,Bloom Pharmacy,170 Fort York Boulevard,Unit 1A, ,Toronto,M5V0E6,761018
-79.35645697570641,43.6565172868929,127907590,Healthshield Pharmacy,589 King Street East,Unit 2, ,Toronto,M5A1M6,761019
-79.48868331889491,43.6680695827822,127907598,Stockyards Pharmacy,2566 St. Clair Avenue West, , ,Toronto,M6N1L8,761027
-79.4284991979458,43.648112182076595,127907603,Fairview Nursing Home,14 Cross Street, , ,Toronto,M6J1S8,761032
-79.39726149244791,43.698799192421895,127907605,Sam's I.D.A. Pharmacy,1920 Yonge Street,Unit 101Y, ,Toronto,M4S3E2,761034
-79.4023037895662,43.6478179832403,127907618,Shoppers Drug Mart #993,524 Queen Street West, , ,Toronto,M5V2B5,761047
-79.3465116803613,43.745409602948506,127907625,Don Mills Pharmacy,1300 Don Mills Road, , ,Toronto,M3B2W6,761054
-79.3460275829847,43.776840908475705,127907626,Shoppers Drug Mart #830,1800 Sheppard Avenue East, , ,Toronto,M2J5A7,761055
-79.30148355930459,43.6695157917201,127907631,Beaches Pharmacy,1967 Queen Street East, , ,Toronto,M4L1H9,761060
-79.3583919781823,43.677657090515204,127907637,Procare Ida Pharmacy,795 Broadview Avenue, , ,Toronto,M4K2P8,761066
-79.38423758515341,43.6631624867725,127907639,White Cross Drugs,500 Yonge Street,Unit 300, ,Toronto,M4Y1X9,761068
-79.5289048400921,43.76250939744929,127907644,Life Trust Pharmacy Ltd.,125 Norfinch Drive,Unit 201, ,Toronto,M3N1W8,761073
-79.49000111544159,43.62415417501229,127907654,B. Well Pharmacy,262 Manitoba Street, , ,Toronto,M8Y4G9,761083
-79.36689187953041,43.662147687398395,127907655,Ultra Pharmacy,403 Parliament Street, , ,Toronto,M5A3A1,761084
-79.3044429738647,43.8239235186449,127907671,Ihealth Pharmacy,4631 Steeles Avenue East,Suite ELES, ,Toronto,M1V4S5,761100
-79.40971869264109,43.65588918431371,127902877,The Palmerston Phrc & Homecare,499 College Street, , ,Toronto,M6G1A5,761113
-79.29883556017451,43.6890492952727,127902879,Crescent St. Pharmacy Ltd.,2688 Danforth Avenue, , ,Toronto,M4C1L7,761115
-79.2758140565026,43.7308994036811,127902882,Scarborough Pharmacy,2296 Eglinton Avenue East, , ,Toronto,M1K2M2,761118
-79.3358104742012,43.7143067979924,127902884,Ariana Pharmacy,751 Don Mills Road,Unit 4, ,Toronto,M3C1S3,761120
-79.3580967779239,43.675790290201206,127902903,Broadview Medical Pharmacy,743 Broadview Avenue, , ,Toronto,M4K2P6,761139
-79.48332031304041,43.62106367478,127902910,Humber Bay Pharmacy,2240 Lakeshore Boulevard West,Unit 107, ,Toronto,M8V0B1,761146
-79.4559251140149,43.7310318953436,127902913,Costco Pharmacy #535,100 Billy Bishop Way, , ,Toronto,M3K2C8,761149
-79.5078843268962,43.689331185616595,127902914,West Park Long Term Care Centr,82 Buttonwood Avenue, , ,Toronto,M6M2J5,761150
-79.3027817677081,43.760296907585,127902929,Dalecliff Medical Pharmacy,209 Ellesmere Road,Unit 2, ,Toronto,M1R4E2,761165
-79.300119670429,43.800721714786704,127902949,Deen Pharmacy,3852 Finch Avenue East,Unit G11, ,Toronto,M1T3T9,761185
-79.4432703052343,43.6773639865247,127902953,Dufferin Drug Mart,1670 Dufferin Street, , ,Toronto,M6H3M2,761189
-79.2940573668977,43.782689311911405,127902963,Sheppard Lodge,3760 Sheppard Avenue East, , ,Toronto,M1S3G2,761199
-79.39298668995409,43.685984290372296,127902967,C.C. Pharmacy,1351 Yonge Street, , ,Toronto,M4T1X9,761203
-79.25749185765491,43.810357818449795,127903195,Remedy's Rx Arogya Pharmacy,5200 Finch Avenue East,Unit 102, ,Toronto,M1S4Z4,761208
-79.3776401818037,43.6490009845913,127903196,Shoppers Drug Mart #949,69 Yonge Street, , ,Toronto,M5E1K3,761209
-79.5216570323541,43.701377187085704,127903198,Total Health Pharmacy,2050 Weston Road, , ,Toronto,M9N3M4,761211
-79.4393140110125,43.75697700066011,127903206,The Medical Pharmacy,4430 Bathurst Street, , ,Toronto,M3H3S3,761219
-79.3280280678767,43.6706533906919,127903209,Greenwood Pharmacy,1285 Gerrard Street East, , ,Toronto,M4L1Y5,761222
