lat,long,sqft,parking,mean_district_income,bedrooms_bg,bedrooms_ag,bathrooms,final_price,type_Att/Row/Twnhouse,type_Co-Op Apt,type_Co-Ownership Apt,type_Comm Element Condo,type_Condo Apt,type_Condo Townhouse,type_Detached,type_Link,type_Plex,type_Semi-Detached,type_Store W/Apt/Offc,neighbourhood,geometry,within_500_m,within_1_km,within_500_1km
43.642278399999995,-79.3827611,950.0,1,70600,0,2,2,850000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1402048.996653492 14398052.63718155),1595,3195,1600
43.6424036,-79.38597159999998,2250.0,1,70600,0,4,3,990000,0,0,0,0,0,0,1,0,0,0,0,Waterfront Communities-The Island,POINT (-1401786.264676843 14398103.29554728),1776,3817,2041
43.6428614,-79.380732,750.0,1,70600,0,2,2,775000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1402196.705132471 14397946.98578355),1622,2863,1241
43.6428614,-79.380732,250.0,0,70600,0,1,1,608000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1402196.705132471 14397946.98578355),1622,2863,1241
43.6428614,-79.380732,250.0,0,70600,0,1,1,595000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1402196.705132471 14397946.98578355),1622,2863,1241
43.6428614,-79.380732,1100.0,1,70600,1,2,2,980000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1402196.705132471 14397946.98578355),1622,2863,1241
43.6428614,-79.380732,250.0,0,70600,0,0,1,500000,0,0,0,1,0,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1402196.705132471 14397946.98578355),1622,2863,1241
43.6428614,-79.380732,250.0,0,70600,0,1,1,563000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1402196.705132471 14397946.98578355),1622,2863,1241
43.6428614,-79.380732,750.0,1,70600,0,2,2,800000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1402196.705132471 14397946.98578355),1622,2863,1241
43.6428614,-79.380732,1300.0,1,70600,0,2,2,1175000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1402196.705132471 14397946.98578355),1622,2863,1241
43.6428614,-79.380732,650.0,1,70600,1,1,1,705000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1402196.705132471 14397946.98578355),1622,2863,1241
43.6428614,-79.380732,750.0,1,70600,1,2,2,770000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1402196.705132471 14397946.98578355),1622,2863,1241
43.6428614,-79.380732,750.0,1,70600,0,2,2,775000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1402196.705132471 14397946.98578355),1622,2863,1241
43.6428849,-79.3806168,1300.0,1,70600,1,2,2,1185000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1402205.356956465 14397942.05483175),1624,2838,1214
43.6428849,-79.3806168,550.0,0,70600,1,1,1,662000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1402205.356956465 14397942.05483175),1624,2838,1214
43.6428849,-79.3806168,250.0,0,70600,0,1,1,548000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1402205.356956465 14397942.05483175),1624,2838,1214
43.6428849,-79.3806168,650.0,1,70600,1,1,1,720000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1402205.356956465 14397942.05483175),1624,2838,1214
43.64451500000001,-79.3891859,250.0,0,70600,0,1,1,545000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1401468.224781481 14397933.15466718),1184,4447,3263
43.64451500000001,-79.3891859,550.0,0,70600,0,1,1,552000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1401468.224781481 14397933.15466718),1184,4447,3263
43.645266,-79.38712120000002,1500.0,1,70600,0,2,2,2025000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1401614.153352511 14397808.12043761),1162,4012,2850
43.645266,-79.38712120000002,1500.0,1,70600,0,2,2,2040000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1401614.153352511 14397808.12043761),1162,4012,2850
43.645266,-79.38712120000002,1500.0,1,70600,0,2,2,1950000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1401614.153352511 14397808.12043761),1162,4012,2850
43.645266,-79.38712120000002,1500.0,1,70600,0,1,2,1875000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1401614.153352511 14397808.12043761),1162,4012,2850
43.6475242,-79.38733470000003,250.0,0,70600,0,0,1,446500,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1401534.36937197 14397561.30527043),975,3721,2746
43.6475242,-79.38733470000003,950.0,1,70600,0,2,2,1025000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1401534.36937197 14397561.30527043),975,3721,2746
43.6475242,-79.38733470000003,650.0,0,70600,1,1,1,700000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1401534.36937197 14397561.30527043),975,3721,2746
43.6475242,-79.38733470000003,950.0,1,70600,0,2,2,1055000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1401534.36937197 14397561.30527043),975,3721,2746
43.6475242,-79.38733470000003,950.0,1,70600,0,2,2,1190000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1401534.36937197 14397561.30527043),975,3721,2746
43.6475242,-79.38733470000003,650.0,0,70600,1,1,1,849000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1401534.36937197 14397561.30527043),975,3721,2746
43.6475242,-79.38733470000003,650.0,0,70600,1,1,1,699900,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1401534.36937197 14397561.30527043),975,3721,2746
43.6475242,-79.38733470000003,2374.0,1,70600,1,2,3,3250000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1401534.36937197 14397561.30527043),975,3721,2746
43.6487831,-79.3880423,250.0,0,70600,0,1,1,473000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1401442.366145575 14397435.54863355),861,3344,2483
43.6487831,-79.3880423,650.0,1,70600,1,1,1,600000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1401442.366145575 14397435.54863355),861,3344,2483
43.6487831,-79.3880423,1100.0,1,70600,1,1,2,925000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1401442.366145575 14397435.54863355),861,3344,2483
43.6487831,-79.3880423,650.0,2,70600,0,1,2,690000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1401442.366145575 14397435.54863355),861,3344,2483
43.6487831,-79.3880423,750.0,1,70600,0,2,2,788000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1401442.366145575 14397435.54863355),861,3344,2483
43.6487831,-79.3880423,1100.0,1,70600,0,2,2,870000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1401442.366145575 14397435.54863355),861,3344,2483
43.644408399999996,-79.37656170000002,750.0,1,70600,1,1,2,645000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1402490.605050151 14397691.04692709),888,2122,1234
43.644408399999996,-79.37656170000002,650.0,1,70600,0,1,1,580000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1402490.605050151 14397691.04692709),888,2122,1234
43.644408399999996,-79.37656170000002,650.0,1,70600,0,1,1,572000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1402490.605050151 14397691.04692709),888,2122,1234
43.644408399999996,-79.37656170000002,550.0,0,70600,0,1,1,511000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1402490.605050151 14397691.04692709),888,2122,1234
43.644408399999996,-79.37656170000002,750.0,1,70600,1,1,2,599000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1402490.605050151 14397691.04692709),888,2122,1234
43.644408399999996,-79.37656170000002,550.0,1,70600,0,1,1,550000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1402490.605050151 14397691.04692709),888,2122,1234
43.644408399999996,-79.37656170000002,650.0,1,70600,0,1,1,560000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1402490.605050151 14397691.04692709),888,2122,1234
43.644408399999996,-79.37656170000002,250.0,0,70600,0,0,1,423000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1402490.605050151 14397691.04692709),888,2122,1234
43.644408399999996,-79.37656170000002,850.0,1,70600,1,1,2,665000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1402490.605050151 14397691.04692709),888,2122,1234
43.644408399999996,-79.37656170000002,750.0,1,70600,1,1,2,642000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1402490.605050151 14397691.04692709),888,2122,1234
43.644408399999996,-79.37656170000002,550.0,1,70600,0,1,1,560000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1402490.605050151 14397691.04692709),888,2122,1234
43.644683,-79.3640874,1100.0,1,70600,1,2,2,1041888,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1403490.312736127 14397409.39369117),39,305,266
43.6450775,-79.3643417,950.0,1,70600,0,2,2,900000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1403458.838032745 14397370.64669067),48,354,306
43.6450775,-79.3643417,750.0,0,70600,1,1,1,656900,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1403458.838032745 14397370.64669067),48,354,306
43.6450775,-79.3643417,650.0,1,70600,1,1,1,720088,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1403458.838032745 14397370.64669067),48,354,306
43.6450775,-79.3643417,550.0,0,70600,0,1,1,554000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1403458.838032745 14397370.64669067),48,354,306
43.6450775,-79.3643417,550.0,0,70600,0,1,1,550000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1403458.838032745 14397370.64669067),48,354,306
43.6450775,-79.3643417,550.0,0,70600,0,1,1,590000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1403458.838032745 14397370.64669067),48,354,306
43.64580910000001,-79.37568189999998,550.0,0,70600,0,1,1,568200,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1402522.832499833 14397517.58501834),364,2212,1848
43.64580910000001,-79.37568189999998,850.0,1,70600,0,2,2,799999,0,0,0,1,0,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1402522.832499833 14397517.58501834),364,2212,1848
43.64580910000001,-79.37568189999998,950.0,1,70600,0,2,2,846000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1402522.832499833 14397517.58501834),364,2212,1848
43.64580910000001,-79.37568189999998,650.0,1,70600,1,1,1,700000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1402522.832499833 14397517.58501834),364,2212,1848
43.64580910000001,-79.37568189999998,650.0,0,70600,1,1,1,675000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1402522.832499833 14397517.58501834),364,2212,1848
43.64580910000001,-79.37568189999998,650.0,0,70600,1,1,1,655000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1402522.832499833 14397517.58501834),364,2212,1848
43.64580910000001,-79.37568189999998,850.0,1,70600,0,2,2,828000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1402522.832499833 14397517.58501834),364,2212,1848
43.64580910000001,-79.37568189999998,650.0,0,70600,1,1,1,630000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1402522.832499833 14397517.58501834),364,2212,1848
43.64580910000001,-79.37568189999998,650.0,0,70600,1,1,1,675000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1402522.832499833 14397517.58501834),364,2212,1848
43.64580910000001,-79.37568189999998,750.0,0,70600,1,1,1,680000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1402522.832499833 14397517.58501834),364,2212,1848
43.64608370000001,-79.36501179999998,250.0,0,70600,0,1,1,520000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1403376.825343014 14397272.25230101),60,465,405
43.64608370000001,-79.36501179999998,550.0,0,70600,0,1,1,523000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1403376.825343014 14397272.25230101),60,465,405
43.64608370000001,-79.36501179999998,650.0,0,70600,1,1,1,650000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1403376.825343014 14397272.25230101),60,465,405
43.64608370000001,-79.36501179999998,550.0,0,70600,0,1,1,585000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1403376.825343014 14397272.25230101),60,465,405
43.64608370000001,-79.36501179999998,650.0,0,70600,1,1,1,640000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1403376.825343014 14397272.25230101),60,465,405
43.6460983,-79.37605490000001,650.0,0,70600,0,1,1,680000,0,0,0,1,0,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1402484.698207323 14397492.932849),371,2265,1894
43.6460983,-79.37605490000001,650.0,0,70600,1,1,1,682000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1402484.698207323 14397492.932849),371,2265,1894
43.6460983,-79.37605490000001,650.0,1,70600,1,1,1,708000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1402484.698207323 14397492.932849),371,2265,1894
43.6460983,-79.37605490000001,650.0,0,70600,1,1,1,615000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1402484.698207323 14397492.932849),371,2265,1894
43.6460983,-79.37605490000001,550.0,0,70600,0,1,1,570000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1402484.698207323 14397492.932849),371,2265,1894
43.6460983,-79.37605490000001,650.0,1,70600,1,1,1,728000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1402484.698207323 14397492.932849),371,2265,1894
43.6460983,-79.37605490000001,650.0,1,70600,0,1,1,701000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1402484.698207323 14397492.932849),371,2265,1894
43.6460983,-79.37605490000001,550.0,1,70600,0,1,1,590000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1402484.698207323 14397492.932849),371,2265,1894
43.6460983,-79.37605490000001,550.0,0,70600,0,1,1,609000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1402484.698207323 14397492.932849),371,2265,1894
43.6460983,-79.37605490000001,950.0,1,70600,0,2,2,909900,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1402484.698207323 14397492.932849),371,2265,1894
43.6460983,-79.37605490000001,1100.0,1,70600,0,2,2,1072000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1402484.698207323 14397492.932849),371,2265,1894
43.6460983,-79.37605490000001,850.0,1,70600,0,2,2,800000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1402484.698207323 14397492.932849),371,2265,1894
43.6460983,-79.37605490000001,750.0,1,70600,0,2,2,918000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1402484.698207323 14397492.932849),371,2265,1894
43.6460983,-79.37605490000001,550.0,0,70600,0,1,1,535000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1402484.698207323 14397492.932849),371,2265,1894
43.6460983,-79.37605490000001,1100.0,2,70600,0,2,2,1098000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1402484.698207323 14397492.932849),371,2265,1894
43.6460983,-79.37605490000001,1100.0,1,70600,1,2,2,1052500,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1402484.698207323 14397492.932849),371,2265,1894
43.6460983,-79.37605490000001,750.0,1,70600,0,2,2,848000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1402484.698207323 14397492.932849),371,2265,1894
43.6460983,-79.37605490000001,650.0,1,70600,1,1,1,736000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1402484.698207323 14397492.932849),371,2265,1894
43.6460983,-79.37605490000001,950.0,1,70600,0,2,2,915000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1402484.698207323 14397492.932849),371,2265,1894
43.6460983,-79.37605490000001,550.0,0,70600,0,1,1,621000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1402484.698207323 14397492.932849),371,2265,1894
43.6460983,-79.37605490000001,650.0,0,70600,1,1,1,625000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1402484.698207323 14397492.932849),371,2265,1894
43.6460983,-79.37605490000001,1700.0,1,70600,1,2,2,1680000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1402484.698207323 14397492.932849),371,2265,1894
43.6460983,-79.37605490000001,650.0,0,70600,1,1,1,630000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1402484.698207323 14397492.932849),371,2265,1894
43.6460991,-79.36513620000002,850.0,0,70600,0,2,2,750000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1403366.353097779 14397273.04483222),60,472,412
43.6460991,-79.36513620000002,650.0,0,70600,0,1,1,600000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1403366.353097779 14397273.04483222),60,472,412
43.6460991,-79.36513620000002,250.0,0,70600,0,1,1,519000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1403366.353097779 14397273.04483222),60,472,412
43.6460991,-79.36513620000002,850.0,1,70600,0,2,2,710000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1403366.353097779 14397273.04483222),60,472,412
43.6460991,-79.36513620000002,650.0,0,70600,0,1,1,580000,0,0,0,1,0,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1403366.353097779 14397273.04483222),60,472,412
43.6460991,-79.36513620000002,550.0,0,70600,0,1,1,549000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1403366.353097779 14397273.04483222),60,472,412
43.6460991,-79.36513620000002,550.0,0,70600,0,1,1,537500,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1403366.353097779 14397273.04483222),60,472,412
43.646188,-79.374978,750.0,0,70600,0,1,1,630000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1402569.171111019 14397461.28559093),274,2209,1935
43.646188,-79.374978,850.0,0,70600,0,1,1,628000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1402569.171111019 14397461.28559093),274,2209,1935
43.646188,-79.374978,750.0,0,70600,0,1,1,569000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1402569.171111019 14397461.28559093),274,2209,1935
43.646188,-79.374978,650.0,0,70600,0,1,1,538000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1402569.171111019 14397461.28559093),274,2209,1935
43.646188,-79.374978,650.0,0,70600,0,1,1,526000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1402569.171111019 14397461.28559093),274,2209,1935
43.646188,-79.374978,850.0,0,70600,1,1,1,678000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1402569.171111019 14397461.28559093),274,2209,1935
43.646188,-79.374978,650.0,0,70600,0,1,1,541000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1402569.171111019 14397461.28559093),274,2209,1935
43.6432542,-79.3924143,550.0,0,70600,0,1,1,482000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1401242.434018247 14398138.27261883),1392,4600,3208
43.6432542,-79.3924143,750.0,1,70600,0,2,1,760000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1401242.434018247 14398138.27261883),1392,4600,3208
43.6432542,-79.3924143,550.0,0,70600,0,1,1,552000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1401242.434018247 14398138.27261883),1392,4600,3208
43.6432542,-79.3924143,850.0,1,70600,0,2,2,790000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1401242.434018247 14398138.27261883),1392,4600,3208
43.6432542,-79.3924143,650.0,0,70600,0,1,1,570000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1401242.434018247 14398138.27261883),1392,4600,3208
43.6432542,-79.3924143,550.0,0,70600,0,1,1,513000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1401242.434018247 14398138.27261883),1392,4600,3208
43.6432542,-79.3924143,650.0,1,70600,1,1,1,623000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1401242.434018247 14398138.27261883),1392,4600,3208
43.6432542,-79.3924143,850.0,1,70600,0,3,2,750000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1401242.434018247 14398138.27261883),1392,4600,3208
43.6432542,-79.3924143,550.0,0,70600,1,1,1,570000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1401242.434018247 14398138.27261883),1392,4600,3208
43.6432542,-79.3924143,650.0,1,70600,1,1,1,676000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1401242.434018247 14398138.27261883),1392,4600,3208
43.6432542,-79.3924143,850.0,1,70600,0,2,2,750000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1401242.434018247 14398138.27261883),1392,4600,3208
43.6432542,-79.3924143,550.0,0,70600,1,1,1,565000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1401242.434018247 14398138.27261883),1392,4600,3208
43.6432542,-79.3924143,850.0,1,70600,0,2,2,685000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1401242.434018247 14398138.27261883),1392,4600,3208
43.643845899999995,-79.391824,550.0,0,70600,0,1,1,550888,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1401273.719830053 14398060.6067939),1330,4671,3341
43.643845899999995,-79.391824,650.0,0,70600,0,1,1,535000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1401273.719830053 14398060.6067939),1330,4671,3341
43.643845899999995,-79.391824,850.0,1,70600,0,2,2,785000,0,0,0,1,0,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1401273.719830053 14398060.6067939),1330,4671,3341
43.643845899999995,-79.391824,750.0,1,70600,0,2,1,713000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1401273.719830053 14398060.6067939),1330,4671,3341
43.643845899999995,-79.391824,650.0,0,70600,0,1,1,545000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1401273.719830053 14398060.6067939),1330,4671,3341
43.643845899999995,-79.391824,950.0,1,70600,1,2,2,794000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1401273.719830053 14398060.6067939),1330,4671,3341
43.643845899999995,-79.391824,1300.0,1,70600,0,3,2,1003000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1401273.719830053 14398060.6067939),1330,4671,3341
43.64411459999999,-79.3959355,850.0,1,70600,0,2,2,879000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1400934.266370426 14398113.38905799),1551,3680,2129
43.64411459999999,-79.3959355,1100.0,1,70600,0,2,2,1038500,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1400934.266370426 14398113.38905799),1551,3680,2129
43.64411459999999,-79.3959355,950.0,1,70600,0,2,2,859900,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1400934.266370426 14398113.38905799),1551,3680,2129
43.64411459999999,-79.3959355,1900.0,2,70600,2,2,2,2050000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1400934.266370426 14398113.38905799),1551,3680,2129
43.6441737,-79.38942089999998,550.0,0,70600,0,1,1,625000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1401458.69945523 14397975.83282284),1149,4538,3389
43.6441737,-79.38942089999998,850.0,1,70600,0,3,2,1080000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1401458.69945523 14397975.83282284),1149,4538,3389
43.6441737,-79.38942089999998,650.0,1,70600,1,1,1,725000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1401458.69945523 14397975.83282284),1149,4538,3389
43.6441737,-79.38942089999998,650.0,0,70600,0,1,1,629000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1401458.69945523 14397975.83282284),1149,4538,3389
43.6441737,-79.38942089999998,650.0,1,70600,1,1,1,690000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1401458.69945523 14397975.83282284),1149,4538,3389
43.6441737,-79.38942089999998,850.0,1,70600,0,2,2,975000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1401458.69945523 14397975.83282284),1149,4538,3389
43.6441737,-79.38942089999998,550.0,0,70600,0,1,1,635000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1401458.69945523 14397975.83282284),1149,4538,3389
43.6441737,-79.38942089999998,650.0,0,70600,0,1,1,635000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1401458.69945523 14397975.83282284),1149,4538,3389
43.6441737,-79.38942089999998,650.0,0,70600,0,1,1,628000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1401458.69945523 14397975.83282284),1149,4538,3389
43.6441737,-79.38942089999998,850.0,1,70600,0,3,2,1080000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1401458.69945523 14397975.83282284),1149,4538,3389
43.6441737,-79.38942089999998,550.0,1,70600,0,1,1,625000,0,0,0,0,1,0,0,0,0,0,0,Waterfront Communities-The Island,POINT (-1401458.69945523 14397975.83282284),1149,4538,3389
